file_id,source_file,glyph,strokeOrder_path,asset_exists,action
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,긍,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,극,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,는,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,늘,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,늠,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,능,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,늦,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,흔,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,흘,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,흠,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,흥,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,흙,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,흘픔,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,흘ㅎ,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,은,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,을,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,음,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,응,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,윽,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,읊,,NO,guideOnly set True (was True)
2_2_5,C:\korean_writing_app_new\assets\data\letters\2_2_5_geu_eu.json,윽ㄺ,,NO,guideOnly set True (was True)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,곤,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,골,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,곰,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,공,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,곡,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,곱,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,굵,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,굶,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,욘,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,욜,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,욤,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,용,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,군,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,굴,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,굼,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,궁,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,국,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,굽,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,굿,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,귿,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,균,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,귤,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,굼(규 → 음운 유사),,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,융,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,근,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,글,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,금,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,긍,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,급,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,긋,,NO,guideOnly set True (was False)
2_2_with_batchim,C:\korean_writing_app_new\assets\data\letters\2_2_with_batchim.json,읊,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,간,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,갈,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,감,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,강,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,값,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,갉,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,갠,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,갤,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,갬,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,갱,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,갯,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,얀,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,얄,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,얌,,NO,guideOnly set True (was False)
2_3_1,C:\korean_writing_app_new\assets\data\letters\2_3_1_a_ya_ae_yae_cvc.json,양,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,건,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,걸,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,검,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,경,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,않,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,현,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,혈,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,혐,,NO,guideOnly set True (was False)
2_3_2,C:\korean_writing_app_new\assets\data\letters\2_3_2_eo_yeo_e_ye_cvc.json,형,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,긴,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,길,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,김,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,긍,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,읽,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,인,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,일,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,임,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,잉,,NO,guideOnly set True (was False)
2_3_3,C:\korean_writing_app_new\assets\data\letters\2_3_3_i_cvc.json,잇,,NO,guideOnly set True (was False)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,와,assets/strokes/wa.json,NO,guideOnly set True (was True)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,과,assets/strokes/gwa.json,NO,guideOnly set True (was True)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,좌,assets/strokes/jwa.json,NO,guideOnly set True (was True)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,관,,NO,guideOnly set True (was False)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,괄,,NO,guideOnly set True (was False)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,괌,,NO,guideOnly set True (was False)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,광,,NO,guideOnly set True (was False)
2_4_1,C:\korean_writing_app_new\assets\data\letters\2_4_1_wa_cvc.json,곽,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,괘,assets/strokes/gwae.json,NO,guideOnly set True (was True)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,괴,assets/strokes/goe.json,NO,guideOnly set True (was True)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,괜,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,괼,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,괸,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,괼,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,굄,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,공,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_wae_oe_cvc.json,괵,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,관,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,괄,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,괌,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,광,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,곽,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,괜,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,괼,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,괸,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,괼(괴),,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,원,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,월,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,웜,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,웅,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,웝,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,웬,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,웰,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,윈,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,윌,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,윙,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,흰,,NO,guideOnly set True (was False)
2_4_2,C:\korean_writing_app_new\assets\data\letters\2_4_2_with_batchim.json,힐,,NO,guideOnly set True (was False)
2_4_3,C:\korean_writing_app_new\assets\data\letters\2_4_3_wo_cvc.json,워,assets/strokes/wo.json,NO,guideOnly set True (was True)
2_4_3,C:\korean_writing_app_new\assets\data\letters\2_4_3_wo_cvc.json,원,,NO,guideOnly set True (was False)
2_4_3,C:\korean_writing_app_new\assets\data\letters\2_4_3_wo_cvc.json,월,,NO,guideOnly set True (was False)
2_4_3,C:\korean_writing_app_new\assets\data\letters\2_4_3_wo_cvc.json,웜,,NO,guideOnly set True (was False)
2_4_3,C:\korean_writing_app_new\assets\data\letters\2_4_3_wo_cvc.json,웡,,NO,guideOnly set True (was False)
2_4_3,C:\korean_writing_app_new\assets\data\letters\2_4_3_wo_cvc.json,웝,,NO,guideOnly set True (was False)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,웨,assets/strokes/we.json,NO,guideOnly set True (was True)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,위,assets/strokes/wi.json,NO,guideOnly set True (was True)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,웬,,NO,guideOnly set True (was False)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,웰,,NO,guideOnly set True (was False)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,웩,,NO,guideOnly set True (was False)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,윈,,NO,guideOnly set True (was False)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,윌,,NO,guideOnly set True (was False)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,윔,,NO,guideOnly set True (was False)
2_4_4,C:\korean_writing_app_new\assets\data\letters\2_4_4_we_wi_cvc.json,윙,,NO,guideOnly set True (was False)
2_4_5,C:\korean_writing_app_new\assets\data\letters\2_4_5_ui_cvc.json,의,assets/strokes/ui.json,NO,guideOnly set True (was True)
2_4_5,C:\korean_writing_app_new\assets\data\letters\2_4_5_ui_cvc.json,희,assets/strokes/hui.json,NO,guideOnly set True (was True)
2_4_5,C:\korean_writing_app_new\assets\data\letters\2_4_5_ui_cvc.json,흰,,NO,guideOnly set True (was False)
2_4_5,C:\korean_writing_app_new\assets\data\letters\2_4_5_ui_cvc.json,힐,,NO,guideOnly set True (was False)
